site_id,date,visit_no,season,location,snail_id,snail_no,sex,shell_height_mm,infection_status,trematode_species,snail_quadrat_no,snail_density,lt_height_ft,water_temp_C,air_temp_C,salinity_ppt,grass_quadrat_no,water_depth_cm,quadrat_distance_m,shoot_density,grass_species_1,no_blades_1,blade1_length_cm_1,blade2_length_cm_1,blade3_length_cm_1,blade4_length_cm_1,blade5_length_cm_1,grass_species_2,no_blades_2,blade1_length_cm_2,blade2_length_cm_2,blade3_length_cm_2,blade4_length_cm_2,blade5_length_cm_2,tin_wt_g,dry_filter_wt_g,tin_dry_filter_wt_g,wet_filter_wt_g,tin_filter_epibiont_wt_g,epibiont_biomass_mg,foil_wt_g,grass_dry_wt_g
RM,20240928,3,fall,bogue,RM_3_25,25,1,16.54,1,LS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_26,26,0,18.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_27,27,1,16.59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_28,28,0,16.46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_29,29,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_30,30,0,16.52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_31,31,0,16.74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_32,32,0,16.64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_33,33,0,16.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_34,34,1,15.96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_35,35,0,16.62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_36,36,1,17.16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_37,37,0,17.38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_38,38,0,16.68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_39,39,1,18.38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_40,40,1,18.91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_41,41,0,18.43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_42,42,1,17.61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_43,43,0,17.49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_44,44,0,18.52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_45,45,0,17.48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_46,46,1,19.71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_47,47,0,16.54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_48,48,0,18.78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_49,49,0,17.09,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_50,50,0,17.95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_51,51,0,17.92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_52,52,0,18.09,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_53,53,0,15.95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_54,54,1,15.61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_55,55,0,18.32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_56,56,1,19.34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_57,57,0,16.93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_58,58,0,17.83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_59,59,0,18.51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_60,60,0,17.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_61,61,1,16.37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_62,62,1,16.24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_63,63,0,17.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_64,64,1,17.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_65,65,1,16.19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_66,66,0,17.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_67,67,0,18.23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_68,68,0,15.89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_69,69,1,15.39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_70,70,0,16.61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_71,71,0,17.24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_72,72,1,18.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_73,73,0,18.07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_74,74,0,14.98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_75,75,0,16.33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_76,76,0,16.95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_77,77,0,17.58,1,LS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_78,78,1,17.64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_79,79,0,18.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_80,80,1,16.42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_81,81,0,17.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_82,82,1,15.07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_83,83,1,18.59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_84,84,0,17.54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_85,85,1,17.36,1,LS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_86,86,0,18.63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_87,87,0,17.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_88,88,1,16.61,1,LS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_89,89,0,18.59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_90,90,1,17.34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_91,91,1,17.3,1,LS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_92,92,0,18.59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_93,93,1,16.83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_94,94,0,18.79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_95,95,1,18.98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_96,96,1,17.21,1,LS ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_97,97,1,18.5,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_98,98,0,16.22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_99,99,0,17.34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240928,3,fall,bogue,RM_3_100,100,0,15.42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_01,1,0,16.52,0,,Q1,0,0.4,30.4,29.44,27.4,Q1,48,24,26,halodule,5,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_02,2,1,17.53,0,,Q2,23,,,,,Q2,53,4.48,185,halodule,5,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_03,3,1,15.49,0,,Q3,9,,,,,Q3,52,3.84,137,halodule,5,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_04,4,0,15.64,0,,Q4,28,,,,,Q4,50,6.06,215,halodule,5,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_05,5,1,17.31,1,ZL,Q5,0,,,,,Q5,51,6.17,176,halodule,5,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_06,6,0,15.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_07,7,0,17.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_08,8,0,15.92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_09,9,1,18.06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_10,10,0,16.42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_11,11,1,17.83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_12,12,1,19.96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_13,13,0,16.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_14,14,1,17.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_15,15,1,19.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_16,16,1,16.13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_17,17,1,18.42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_18,18,1,18.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_19,19,1,19.46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_20,20,1,16.79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_21,21,1,18.89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_22,22,1,17.96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_23,23,1,20.11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_24,24,0,16.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_25,25,0,17.93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_26,26,1,19.15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_27,27,0,17.91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_28,28,1,17.73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_29,29,1,14.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_30,30,0,17.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_31,31,1,17.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_32,32,0,16.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_33,33,1,18.71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_34,34,1,17.28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_35,35,1,18.21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_36,36,1,13.95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_37,37,0,16.54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_38,38,1,16.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_39,39,1,17.79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_40,40,0,17.96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_41,41,0,17.76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_42,42,0,16.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_43,43,1,16.52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_44,44,1,11.97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_45,45,0,16.86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_46,46,0,16.89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_47,47,1,17.18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_48,48,1,17.32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_49,49,0,17.16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_50,50,1,13.54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_51,51,1,16.3,1,SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_52,52,0,18.83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_53,53,0,20.63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_54,54,1,17.64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_55,55,0,16.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_56,56,1,17.62,1,LS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_57,57,1,17.98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_58,58,1,18.72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_59,59,1,17.29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_60,60,0,20.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_61,61,0,16.11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_62,62,1,17.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_63,63,1,18.62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_64,64,1,19.54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_65,65,1,16.52,1,LS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_66,66,0,18.53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_67,67,0,17.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_68,68,0,17.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_69,69,0,17.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_70,70,0,14.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_71,71,0,16.91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_72,72,0,15.59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_73,73,0,17.26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_74,74,0,17.42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_75,75,0,17.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_76,76,0,15.97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_77,77,1,18.68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_78,78,0,16.29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_79,79,0,15.15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_80,80,0,17.08,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_81,81,1,16.52,1,LS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_82,82,0,17.61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_83,83,0,16.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_84,84,1,17.88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_85,85,1,15.27,1,LS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_86,86,0,16.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_87,87,0,14.12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_88,88,0,12.85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_89,89,0,12.28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_90,90,1,16.95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_91,91,1,11.73,1,LS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_92,92,1,17.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_93,93,0,16.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_94,94,0,12.43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_95,95,1,12.13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_96,96,0,17.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_97,97,1,19.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_98,98,0,15.79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_99,99,0,16.28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM,20240929,3,fall,straits,MM_3_100,100,0,15.81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240929,3,fall,straits,OH_3_01,1,1,12.81,0,,Q1,39,0.4,29.5,29.44,26.8,Q1,47,18,80,halodule,5,,,,,,,,,,,,,,,,,,,,
OH,20240929,3,fall,straits,OH_3_02,2,1,13.79,1,LS,Q2,0,,,,,Q2,56,4.93,0,,,,,,,,,,,,,,,,,,,,,,
OH,20240929,3,fall,straits,OH_3_03,3,1,13.37,0,,Q3,0,,,,,Q3,48,2.98,184,halodule,5,,,,,,,,,,,,,,,,,,,,
OH,20240929,3,fall,straits,OH_3_04,4,0,12.14,0,,Q4,0,,,,,Q4,60,4.21,113,halodule,5,,,,,,,,,,,,,,,,,,,,
OH,20240929,3,fall,straits,OH_3_05,5,1,13.08,0,,Q5,0,,,,,Q5,55,3.33,42,halodule,5,,,,,,,,,,,,,,,,,,,,
OH,20240929,3,fall,straits,OH_3_06,6,1,15.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240929,3,fall,straits,OH_3_07,7,0,12.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240929,3,fall,straits,OH_3_08,8,0,13.53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240929,3,fall,straits,OH_3_09,9,0,13.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240929,3,fall,straits,OH_3_10,10,0,12.83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240929,3,fall,straits,OH_3_11,11,1,13.32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240929,3,fall,straits,OH_3_12,12,0,12.74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240929,3,fall,straits,OH_3_13,13,1,11.21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240929,3,fall,straits,OH_3_14,14,1,13.48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240929,3,fall,straits,OH_3_15,15,0,12.81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240929,3,fall,straits,OH_3_16,16,1,13.08,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240929,3,fall,straits,OH_3_17,17,1,12.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240929,3,fall,straits,OH_3_18,18,0,12.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240929,3,fall,straits,OH_3_19,19,1,12.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240929,3,fall,straits,OH_3_20,20,0,13.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240929,3,fall,straits,OH_3_21,21,0,12.62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240929,3,fall,straits,OH_3_22,22,1,13.97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240929,3,fall,straits,OH_3_23,23,1,15.11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240929,3,fall,straits,OH_3_24,24,0,12.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240929,3,fall,straits,OH_3_25,25,0,13.06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240929,3,fall,straits,OH_3_26,26,1,14.15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240929,3,fall,straits,OH_3_27,27,0,13.66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240929,3,fall,straits,OH_3_28,28,0,13.15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,20240929,3,fall,straits,OH_3_29,29,1,15.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
